indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,KHM,2005,10.39342021942139,,
CR.3,KHM,2008,13.06760025024414,,
CR.3,KHM,2010,16.97507095336914,,
CR.3,KHM,2014,21.22901916503906,,
CR.3,KHM,2019,21.78261947631836,,
CR.3,KHM,2021,26.65299034118652,,
CR.3,KIR,2018,16.72677040100098,,
CR.3,KOR,2006,93.16,,
CR.3,KOR,2008,83.04,,
CR.3,KOR,2010,97.97,,
CR.3,KOR,2012,98.57000000000001,,
CR.3,KOR,2014,98.3,,
CR.3,KOR,2016,97.65,,
CR.3,LAO,2000,11.89,,
CR.3,LAO,2006,19.32776069641113,,
CR.3,LAO,2012,24.57168006896973,,
CR.3,LAO,2017,31.08964920043945,,
